,last_update,pub_key,alias,addresses,color,num_channels,total_capacity
721,1667402179.0,0215ba6aedbeb22fa914affcfd7f0c35f973855a7d140095fca08f72c10891b89f,Hurly007 ⚡,"[{'network': 'tcp', 'addr': 'zoalfjo6xb5gtfzbpjsdpp5sd22guaccaks7vbg3m7o5kwxorylaccyd.onion:9735'}]",#f2a900,6,0.125
722,1667400381.0,0215bea618806194ad88b80de8bc11c6391edb2fa1beeea6174305856596faeee8,lightning.emzy.de,"[{'network': 'tcp', 'addr': '148.251.48.231:9735'}, {'network': 'tcp', 'addr': 'cfgc2ij2zphlbjexi4ztyso6ptjlmus65ctijxtngykx3ws6slnfddid.onion:9735'}]",#ff99ff,63,2.78547579
723,1665650248.0,0215c0166d5d325f5e8fa7ef8a18844942b2b20ec18bec40088f95beffab9e416c,0215c0166d5d325f5e8f,"[{'network': 'tcp', 'addr': '3fi3z6c6p2fv34767zldbs7evnlx7eqax2tdgxsjr542wfgpawyvnzad.onion:9735'}]",#3399ff,2,0.0025
724,1667415838.0,0215c9f1700f79e468f26961c247f167401cf852a729e6635919ca7e59ced3cd7a,0215c9f1700f79e468f2,"[{'network': 'tcp', 'addr': 'bbhrvzxmcvsdywuwovuyiwct7dye7f2cqdq6anncwhoefrnbwrmie5ad.onion:9735'}]",#3399ff,2,0.0203
725,1667258959.0,0215d50a1f549798aa45867d4a297a08397a5efedaa4b5523e9b221835789231a9,SatsFactory,"[{'network': 'tcp', 'addr': '4uvh6dothfkm6lw3q6cmos3k3dvtvuzo3wjcwe5n4yabw6tjnvjsnlqd.onion:9735'}]",#3399ff,2,0.066
726,1667463760.0,0215d6e5c36717888507abfd626fabd2df06ec0de9d73414938884d2b92fcdcdf7,0215d6e5c36717888507,"[{'network': 'tcp', 'addr': 'k65txsno4gk54o6x3ur4kzwmsjynaclwuf4zpc4ppoj2pfin2pbjegyd.onion:9735'}]",#3399ff,8,0.51361645
727,0.0,0215d77fc647919d88f3247c79d8a8adda37901ee5bfa95ea9c24dcfb355439e57,,[],#000000,2,0.0045
728,1665603344.0,0215dc24e22168a2056bbad951ddeaf494c7ffef28c3a2eadc48d9552ccc69b989,keoblitz,"[{'network': 'tcp', 'addr': 'mzlrfugannq32mbtjmoeu5qxyx5ntey4gztz5lesotz5ez6eh3kdh6id.onion:9735'}]",#68f442,11,0.03273846
729,0.0,0215e7187b98ac02088ba5e52466b416522f7224206bc512209bd3beb5e8de4a78,,[],#000000,1,0.0006
730,1650693619.0,0215e9649c6a14ca64109418a5b17b0ddefd446e8256486a0c692e1fd8ec72e316,Webempresario.com,"[{'network': 'tcp', 'addr': '200.75.4.254:9735'}]",#0215e9,3,0.00952541
731,1667414498.0,0215f6861571a780bf9dbefba75d4c0b824b1d361404d6bee72b1aaf8b7da1d6ed,CryptoGroo,"[{'network': 'tcp', 'addr': 'rvsgxlhajc4nlqv44d6bjmloe3hpknvzfcocgqjl55rwggdlh5l4dayd.onion:9735'}]",#3399ff,1,0.01
732,1665891172.0,0215f74ae0d6993d2b49f6924089636875cb0e03cb2b443fae8ac5c570eb7ca5b0,0215f74ae0d6993d2b49,"[{'network': 'tcp', 'addr': 'yj2wmdrpeysz523fr32qanbjwlmmumbkw4t2tg3jkvul746makjsscad.onion:9735'}]",#3399ff,3,0.05
733,1667390208.0,021607cfce19a4c5e7e6e738663dfafbbbac262e4ff76c2c9b30dbeefc35c00643,ln.BitSoapBox.com,"[{'network': 'tcp', 'addr': '65.21.130.212:9735'}, {'network': 'tcp', 'addr': '[2a01:4f9:3b:3eeb::2]:9735'}, {'network': 'tcp', 'addr': '34fkgjssjizokhoivobydmpgkowo4ptwjukzjsxesaomovecs3n5hvad.onion:9735'}]",#5f04c0,69,2.0846018
734,1667411399.0,02160fff14183b43ce42eabebe0406e58996a8097c8374f91764e677e3c5a7ef25,HOPPINGFEED,"[{'network': 'tcp', 'addr': 'kc36rryso7xuifuww6woy3stcj57yipainb3zmf2fqiuvv3mh4cdfxyd.onion:9735'}]",#02160f,2,0.0098
735,1667403920.0,02162316b23694e00148b6fc7639345923a1ba6c87b1ae41f8ce2057606056723f,Ancapistan,"[{'network': 'tcp', 'addr': 't7gjyjf7jt3gv5rc53kixmc7c4y5lz5atfo37stzp3nisrvuopcqzmad.onion:9735'}]",#ffff00,21,0.4988421
736,1667449508.0,02163e6ad625bcf9fd1ffeb51a1cbec7eec7fd99fcfb52a9affbbb6d81e908b05c,02163e6ad625bcf9fd1f,"[{'network': 'tcp', 'addr': 'oredaxp2ks32gdftjxaqa2adty5zzyltepn2rjpbfh2iaolon4co2qad.onion:9735'}]",#3399ff,1,0.0082
737,1667182922.0,02164542e2350d9e32ae4ec32c6b6becdebb75c0452207fee59d7dab75cd8d30ec,AirSats,"[{'network': 'tcp', 'addr': '5xgcwlmsuv4dkyf77iwkryyic5yvrzbudfkzsv3khvi235x67pk6lnad.onion:9735'}]",#3399ff,1,0.0002
738,1665689970.0,02165bfc5d786891403df160ec91d2c77124bc7b5e1bac2588e43f5fdc43a8f6ff,raptor,"[{'network': 'tcp', 'addr': '80.241.211.241:9735'}]",#02165b,6,0.0513
739,1667393799.0,021661dea9b133131e4df5d96fc232a491428adc2b2afe2bea71e5455b3d558a8a,8a7478555e-sphinx,[],#7986cb,1,0.0007
740,1667400479.0,02166680efa001694765c1bf15428198c37057a8cb61ed0eb264047c24dd6876d4,amelien,[],#5a739b,2,0.14215664
741,1667404036.0,0216779af2f4cbd0a13034ca35fd8d862fc64dfee326ae9e4eeca91abc4612e9eb,Lugdunum,"[{'network': 'tcp', 'addr': 'duiaykzdyj33cfsyon6jqflan3wsxyn7vr2iphjnxru6cab7jpgevsad.onion:9735'}]",#3399ff,6,0.016
742,1667463633.0,021679486d43c512be70e99b10f9f6aa03af66d06a3da233c0dc8e77930c6af740,Nodegroschen,"[{'network': 'tcp', 'addr': 'rutsx44m7z5av747uy7qcn5ap5nxifbrszlquyhiimptagv6ooexkkqd.onion:9735'}]",#ffc432,25,0.395
743,1667035592.0,02167ad7ce7090e5a92e0f925a0bd99dd76bd2e5bc8074e6d6097a5f4ab58e526d,02167ad7ce7090e5a92e,"[{'network': 'tcp', 'addr': '3j2pvscwpyf2onig6xhw5yy2gvi2shhahrbl3h46da7zbvi5lkavmhid.onion:9735'}]",#3399ff,2,0.0046
744,0.0,0216a38c457d26664f5b4dc3c36e0210e47d9c26bd22bcf7a50055dd1dd3e3b70d,,[],#000000,1,0.0001
745,1613856876.0,0216ac8c484ff243588de3fe11a3f3729d10f5284ac0ebfbc2a41dc0b0d44eb60f,DuckWest94,"[{'network': 'tcp', 'addr': '68.133.18.240:9735'}]",#3399ff,1,0.00547826
746,1658247131.0,0216b3820d52d96c6ea3f2a39ffbc0fe7e9d4f4d446b76e757b830af636edeba01,96e4be4565ea,"[{'network': 'tcp', 'addr': '3.238.188.109:9735'}]",#3399ff,1,0.0009
747,1649532511.0,0216c21e26aae7a325e310a4bd88954f9f4d7133fb3acbb6dc0a572a6b4a1e03f9,TVDM,"[{'network': 'tcp', 'addr': 'ea6h5xuwjr3dydejbczp72vti6gtnlym3wlozsbvtt52wf7q63jafqyd.onion:9735'}]",#68f442,1,0.0002
748,1599034174.0,0216da697c497d9b77753d80bf7a40fb19f71b37373fd0ab7701538b1975665d90,NoobNode,"[{'network': 'tcp', 'addr': 'et2mse4q42p3njwtwid42c2fdl5cycviibu6cbyb4sfvjmrvqerra2id.onion:9735'}]",#3399ff,1,0.00291289
749,1665689545.0,0216dd9871430488f32a8f58b78fcb435e53a4a4fabddc2f9746ff2156b84a0ee0,0216dd9871430488f32a,"[{'network': 'tcp', 'addr': 'rxbk25sf6hobhfyx7blboxgbu36k5j4bb5ipfnuippokpqtn3gyglsad.onion:9735'}]",#3399ff,6,0.0079
750,1667409595.0,0216ef9e7eef45d283a174a5e5e208484372264f7ec49a124236e17988424aa875,FellowAutist,"[{'network': 'tcp', 'addr': 'x4obmpj7zi3pxxc2pjamwmlvxiwp55c6j6nga7ra4utv36jsr2vbr5yd.onion:9735'}]",#3399ff,21,0.91844626
751,1667421643.0,0216f020f0d31472e681490eba1e985193943de707b3b8c6a5f00e7283799d2a54,0216f020f0d31472e681,"[{'network': 'tcp', 'addr': '5r3eky2dmq4z3uysijc6fczzcbgpnwdkint5hbkbc4mkdj3nypm2ypyd.onion:9735'}]",#3399ff,2,0.02
752,1665621599.0,0216f956ad1000914d6cb1d0885049da342ac045b23539d00436324b8d366d243a,0216f956ad1000914d6c,"[{'network': 'tcp', 'addr': 'zpsr2gdzkw4ixyzwdojtv7slx23jiscrexubefn4unkdpfqbwza5ruad.onion:9735'}]",#3399ff,1,0.005
753,1667389327.0,0216fcf031519e0924e5e4b64a731b207cccb85b13caebffd0f664a32a39bcd368,frontiblitz,"[{'network': 'tcp', 'addr': 'vmw54zkpw273iutasc5xq6xqdwa4sbrrhjn4o2vhsdphietrnapgdgid.onion:9735'}, {'network': 'tcp', 'addr': '217.85.200.24:9735'}]",#68f442,58,3.1647645
754,1667411572.0,02170068e07c0ae6f5a144548c279ebc3e8b5da1e921255fb16ae7b39cea777522,Seneca,"[{'network': 'tcp', 'addr': 'ia4suglegkl7e6risu6l4e3yge23mpmtogv2srgkhwurf2c5twz5hlqd.onion:9735'}]",#3399ff,7,0.38
755,1667286008.0,021709335e432e9d381c633752bb22da413b7075342bced125159a2a990eeb0400,mrpink [TS],"[{'network': 'tcp', 'addr': 'infxk5svegteueqc2ej25zdrulmjer4emwuvritrjznoamihi3dvojyd.onion:9735'}]",#68f442,1,0.16
756,1667390906.0,02170ffa14bc0486252ad0213e698570cb5492955f6f6cd5ab97145a94e11ae696,RingofKafrene,"[{'network': 'tcp', 'addr': 'dylxbbvuhuogjl5os6idygrev47qoyzaigk4ttdjunjofbefomlfhwyd.onion:9735'}]",#3399ff,16,0.2672
757,1663401919.0,02171debc4ce7f28839056227b007127fcc177fb507dfbd1f7042db298b82faed3,GODEMP3R0R,"[{'network': 'tcp', 'addr': 'jltbaqlpcjy7grd4ybslittfdtj35n37hatt3jwp3xsujz4oesm2rcyd.onion:9735'}]",#68f442,1,0.00135228
758,1667388546.0,021732c28ff01943d555ee65009975d83b11a01b58cdde82dc4c95a2f0bfef2292,021732c28ff01943d555,"[{'network': 'tcp', 'addr': 'lodaeyr7evckgi5iuibs7suzrskyhlegofgud5d3wm2wdeppurry3ead.onion:9735'}]",#3399ff,4,0.18419118
759,1667241170.0,021733c0bdfd65b361604b8ef5a6c6b07c0c8a26617c3188d1d72d86826473c3ee,H0d0rHodl,[],#68f442,1,0.041
760,0.0,0217383b5f11169456f10d32b4474f2806de64cbd60b42512cc42c1f769f41ac8d,,[],#000000,2,0.0032
761,1667433790.0,021744d86987a91958461117cd9e7c0e3160f7b86de11f5998018f4b4984a5c330,flypdev,"[{'network': 'tcp', 'addr': '54.194.246.117:9735'}]",#3399ff,51,3.13755526
762,1665495656.0,021750d25daceb90b1d5be56e5aba775e8380707f86067edb5f434b2947d2ea912,021750d25daceb90b1d5,"[{'network': 'tcp', 'addr': 'jc65dwarmr7avuiyhjv2ewew2p5tnvlqh2kx745ybc537gdms2uawpyd.onion:9735'}]",#3399ff,5,0.01625
763,0.0,02175eec20974adc67ea5511a19a01bd15c03ca52a482199b7fafc81d6fa27a096,,[],#000000,1,0.00076825
764,1667429317.0,0217648c4597172466a28dbe65ca5a59d6d0f07738b2ee2df084f5f9cb5b7f6a60,0217648c4597172466a2,"[{'network': 'tcp', 'addr': 'hed66ltcdlsyozr43gsizean2l4ghfzylmnkfhgqy6zmulzkycslhuqd.onion:9735'}]",#3399ff,2,0.01
765,1559677652.0,021765b59971ff78a2116376bd1fa9f7d253d124c7c494e3323ce9c9835ae13cfa,ThorRB1,"[{'network': 'tcp', 'addr': 'rxkq32e2ryejkfry.onion:9735'}]",#68f442,2,0.0085
766,1667399728.0,0217664407a42f66eda9f01ecc77a37e7105213eeb234647ab38f3821190dd8490,ZoneUK,"[{'network': 'tcp', 'addr': 'gxyzhyjedwntwcjn6fqsyrhpd57jperekfa6n656b3bao7nk4fgoyfad.onion:9735'}]",#3399ff,23,0.19385522
767,1665654205.0,02176b46b4e509f7889fc8754eba525858a0bd5eca600a4fce384afc81cca2f244,02176b46b4e509f7889f,"[{'network': 'tcp', 'addr': 'pmmmk3342sffwpzgqdx72qs7jvgkzkelr3q5ynkdvagpwqvmqpfbuuid.onion:9735'}]",#3399ff,5,0.019
768,1662360034.0,02176b7013cf5010f58ad3ade14d483ec1a4f3c063f65d5f832cbdcefca537ee04,BitBlitz,"[{'network': 'tcp', 'addr': 'nrz5gqdiyeup7d2iu6b2yjxjaveqgzkjtftscqrlccancosbwoudjeqd.onion:9735'}]",#68f442,2,0.00149084
769,1639941634.0,02176cc943de8882c362e100ffce3c708affdb6a1c72c865b60c601e49887ac1d5,02176cc943de8882c362,"[{'network': 'tcp', 'addr': 'fxa4rizaglpaalwesm3lv7opnv4cmd5ltrwcvssyhciwn6od7hsyjoid.onion:9735'}]",#3399ff,1,0.00145
770,1667419118.0,02177188f822200349cb587aa8c4b6163443d3d54e9e0ce076ffa0b151e71e17f0,nakamoto,"[{'network': 'tcp', 'addr': 'u2wcggdlne46ny3tahr3cddpaqorqjgls5wbvpzugyf5rkymaqzt5oad.onion:9735'}]",#68f442,13,0.465
771,0.0,02177273c1bc7450ebb9b0385bd7225dd0388bb75d8372aab3ccb6527d0b1b87a3,,[],#000000,1,2e-05
772,0.0,0217868f504d0e2dca129a2d5e5385cdd3526c871286db96c4bf68f3c2a4d0d98b,,[],#000000,3,0.0016
773,1667421141.0,0217875179173bba3daf114d0f186dfa3224bd5cf5d3ee0189d74267bf0dc66541,Meh 720,"[{'network': 'tcp', 'addr': 'osavos7eet6qasceydabezqs7nanpqtskueilmj2dyegtz7cnhvjcpid.onion:9735'}]",#68f442,2,0.00075
774,1667295972.0,0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,1ML.com node ALPHA,"[{'network': 'tcp', 'addr': '23.237.77.11:9735'}]",#3399ff,1735,7.01520414
775,1621276312.0,021797bb325fe58acf4a8756b79001a5072fa22343da3866a02d55639c1eedfc99,021797bb325fe58acf4a,"[{'network': 'tcp', 'addr': 'wxnkkublkwuwz3gjr2ee2akia7h6ahrf3xlu6yczsdpgirqtjjh6m7ad.onion:9735'}]",#3399ff,1,0.001
776,1666927405.0,0217a75ccc5fa0b0d56c3de5a90a13c1c62fe56aaf3d55c982ff79381268b3cdaa,🧀 Cheese,"[{'network': 'tcp', 'addr': 'gwmctd7kgxuzksk6bsdfkminfimabwvovvn4jw4g2pq326xlec6ww7qd.onion:9735'}]",#ffd414,63,1.96997614
777,1643034572.0,0217adf3ce05a831ec4f852031fafd6bff240af1257bdaf8d674dae6a32b1aabb2,CryptoDd,"[{'network': 'tcp', 'addr': 'thpwjvwhrdl6d76ctzqlhpzmvrq2k4jmyfqx46ykys4ntsqtmybdwzyd.onion:9735'}]",#68f442,1,0.0003388
778,1552780377.0,0217b5c4691c811b14a9221921edf585a5259963523049060eedee2fd81b5c171f,DMN737,"[{'network': 'tcp', 'addr': '94.209.71.14:9735'}]",#68f442,3,0.02078486
779,1594741655.0,0217bf1e1fdd7118a71affa77ad77a55aadb8d32311c183c06468d40384b4e6662,HSS56,"[{'network': 'tcp', 'addr': '81.189.43.10:9735'}]",#68f442,1,0.00195845
780,1667408354.0,0217c28ce8fcb419250c9b5b11deb69d928805e8bd96e0d8c1b0936e75e491e2bc,0217c28ce8fcb419250c,"[{'network': 'tcp', 'addr': 'vyxfwwygtsgjb7jgnaj2m5hlpkavxlrpf4tcgtpnlwatsbpg2j4nlhqd.onion:9735'}]",#3399ff,10,0.27551639
781,1664427738.0,0217ca1da5883e1eadef99ac7ad11733e71b8b6b121fb3dad084a6d7d259982564,0217ca1da5883e1eadef,"[{'network': 'tcp', 'addr': 'y47gvohuoxmnl3nwqfp3nkby37du4h6qwjiwmx6h35qctk4kb4k6saad.onion:9735'}]",#3399ff,14,0.019
782,1667402158.0,0217d404d85bec37a1e03a7226855750c7b9efcd13c33dab9cfa8f9a0c9b22d092,code9pay⚡,"[{'network': 'tcp', 'addr': '116.203.19.205:9735'}, {'network': 'tcp', 'addr': '4nm3brs4sub542coxmkhftrmzygkarvpcggdhcqgdtzbblfzbrpbfwad.onion:9735'}]",#f8cf00,3,0.055
783,1667445633.0,0217dad3d305f08cc7ac4283c92aec6ee8925b9ad5cd1b13dd69bbc9bfaa3c0b6e,Zireael🦅 [Store],"[{'network': 'tcp', 'addr': '46.19.137.116:4292'}, {'network': 'tcp', 'addr': 'b7jwk2xyv2quz7fyp3ec23cfh27bycwjjydonajspn6uy2agdxvuwkqd.onion:9735'}]",#faa200,1,0.05
784,1665501264.0,0217e506afec2aade6921f05a81c5799adfe802be94debfd9103b60a4c1a20a72f,WardenclyffeTower,"[{'network': 'tcp', 'addr': 'e32teyudz33c6nr34f7tf352cvilngj4csaoio7d73vsdxzs2aizb7id.onion:9735'}]",#68f442,2,0.16927442
785,1653175596.0,0217e85756df6a4334a5323cae3eeb933d9eb2f379bb21f068e3953d924a2ee017,0217e85756df6a4334a5,"[{'network': 'tcp', 'addr': 'pnpnafe3t5jldgwouu6wobgepvf6nr7q42gx6dajj4sh7dpnjxkwgaid.onion:9735'}]",#3399ff,1,0.001
786,1667471152.0,0217ec2b92d0442414ce793776f89e084897e2ee24ed03705e4e5d0f5883b65b02,safehold-01,"[{'network': 'tcp', 'addr': '73.200.139.162:9738'}]",#49deaa,1,0.04199805
787,0.0,0217f51b51d6bd7a14947c457324dbcd4592f1dae2f6f9bfb95323678e81782e67,,[],#000000,1,0.001
788,1608599195.0,0217ffe7c7cb1236c2cef92fd2d05fc0c741b873127898ad173dde7c2578d9dc83,doubleqp,"[{'network': 'tcp', 'addr': '193.27.14.133:22194'}]",#68f442,2,0.025
789,1574748567.0,0218078e511de456bba70dda5e76279a949065391f41060deccb1085ac03ee4c9b,Madame_S,"[{'network': 'tcp', 'addr': 'grhgezx7l55yf6kfrqebswhy32l5gzllxsmsxo46mpfybqpfp6hkapad.onion:9735'}]",#3399ff,5,0.11829999
790,1667279868.0,02180f936dd5a1141a2f48aaafe23ccabf9a0882534eb5bc4d1c77b669f025fa87,mynodebtc.com [LND],"[{'network': 'tcp', 'addr': '73.139.160.199:9735'}]",#68f442,1,0.0005
791,1597733626.0,02181d2b6d3af11e7c170dd2e7b6becbae46b1d9ac0bb77d0bef18d2dc418c211d,dzdidi,"[{'network': 'tcp', 'addr': 'sdqdckkz4ubjn6m2gthuxqcxqxfl2njac77v7swwfpxlyvi22dii6jid.onion:9735'}]",#9865df,5,0.00476186
792,0.0,02182d58687a8e0adf0f48669547baf8d9b6b0b24903d118a1f7658a91e7939a28,,[],#000000,1,0.005
793,1667408658.0,02183ab3028fc876a7ced70a432b83c93935120a7941665a99e90010df520164e9,swap.router,"[{'network': 'tcp', 'addr': 'x7avzull5bx6uwgcw5q65zfgfzxzvdrmkiv33giudmwfcrsvrchtpzad.onion:9735'}]",#4176e1,15,0.15
794,1667408275.0,02183f14d090aa2d780d6a4f7617cbd567725a99bdb7da4f364d5b77570dc5e8fd,MagmaShop-LND,"[{'network': 'tcp', 'addr': 'swbtxl4egwvqrnmgjxduyvtaml6pq7qspqli266lz2twfgnsbaws7mad.onion:9735'}]",#ff5000,1,0.005
795,1553896924.0,021846ed3366cbec5ff48e53a580047f71729a49c5bea6c5f8c9a9582790399a20,Beengood_Bitcion_Hub,"[{'network': 'tcp', 'addr': '94.249.252.3:9735'}]",#ff9900,3,0.02474857
796,1665357373.0,02184b9576af55df1f24a2f3655d44f0b381d3183396bc9886aa8b9e40a56d1381,rootodoqz,"[{'network': 'tcp', 'addr': 'hqi6cwm7kjojiq5nu7kjnn2yae2n7dicph2dnq6ygeeovcr32iomzlid.onion:9735'}]",#68f442,18,0.20095
797,1667251406.0,02185312310994ba7e64d6cf94a8753b22e4a1980fbdd24e163483c92e7724e02f,02185312310994ba7e64,"[{'network': 'tcp', 'addr': 'px7liwkfzm6wbv4fl5kofr4opxozzts3zqide3hejwzpcajsui3hjcyd.onion:9735'}]",#3399ff,1,0.01
798,1655049074.0,021863e7396b65a96c23c3a5f9d84161f7416c8bccdf079fe10eaf8959f3f24d86,mynodebtc.com [Maex],"[{'network': 'tcp', 'addr': '5r2btk2hp2t44dzo4jxzk7a36hm6sxojwfg7szu6nbpo5rs2npb5c2yd.onion:9735'}]",#68f442,2,0.0038
799,1526594515.0,02186884f3175a4935f7ed48cd45bac81391073d4fc5bb706037d083bae3f18036,FENERBAHCE.F.K,"[{'network': 'tcp', 'addr': '35.196.246.198:9735'}]",#000080,9,0.001643
800,1652132557.0,02187a14ad103644faa31fd9be183261acad3c48028ffe9ab3c64f59f1d7cf6248,mvn1,"[{'network': 'tcp', 'addr': 'q7teeomr4b2vagl5x7ktqmqjs5fobsv5wnaxd7uarygego36jplb7fid.onion:9735'}]",#68f442,1,0.00062188
801,1593552814.0,021886daed3d50397fc2499b93d0c3b1783b68e65b74dc58d0733136547e91ef7a,thortito,"[{'network': 'tcp', 'addr': 'k6io44v7zcb4oyxjyxhq52xsf5b7gvruzbqndnpbs6m5wcwcodzsmtad.onion:9735'}]",#68f442,1,0.00085008
802,1651899859.0,02189824ccea4199eeeb44b9f0f286d60048625ae96bd43c9cfafc91a29a91a57e,BlitzKnecht,"[{'network': 'tcp', 'addr': 'gildtj7mw25mn7rrmkozu7ntufid2hqcmzhjn2uws24pwgqg2e5kt6yd.onion:9735'}]",#68f442,1,0.002
803,1665446432.0,0218aa276840b73cbed1bee15cbf906a4cfaf22357557c2941d4d5fa7ab46eec00,Atlas,"[{'network': 'tcp', 'addr': 'velsjgivzuzzi3ftfglc72jiaeahx4nqfmjupgjgwiv23f7nf2azevyd.onion:9735'}]",#68f442,1,0.00361366
804,1665604209.0,0218ac64009ab1322f01bbf3103771b59528495f6f32711bfadebfafdb63cee18c,Brewmaster,"[{'network': 'tcp', 'addr': 'land2zhtu2qahc5qyfhyv3zqfi2gxs2ijpqqpokfaraqt22oqrrwdrad.onion:9735'}]",#883ef6,1,0.005
805,1667421478.0,0218add30d49f1253f9dd2df8814de40a8704ac01638aabd019733b888deb580a0,0218add30d49f1253f9d,"[{'network': 'tcp', 'addr': '76csmmonbsnmxdj5xtpgl5g7uvs256lemlkuenqnpotgb2ytriwwf7yd.onion:9735'}]",#3399ff,2,0.0008035
806,1667415985.0,0218afc3fa2fa00fbc729560330b21780d81e84c3443d645c51a73f78a331ef4f4,nodl-d232e099b72298e123f2b2c2,"[{'network': 'tcp', 'addr': '194.187.224.131:4013'}]",#000000,1,0.001
807,0.0,0218bcdf5e678e49f0fb143fa55fcf1d19931bf34579e9b2847d9fbcd02c38078f,,[],#000000,3,0.00022
808,1562937413.0,0218c47722e9613edf519bfa353d50b3d2bdb37d90f656d98f77bd944bf444c46c,HumboldtMesh,"[{'network': 'tcp', 'addr': '13.57.155.219:9735'}]",#3399ff,2,0.017
809,1667234744.0,0218ddd635ccecbe1b2dc2622d1f1d7b436d7bca4bde8736e5cd2fd47651be964c,0218ddd635ccecbe1b2d,"[{'network': 'tcp', 'addr': 'myt32v5ydcryiox5qrelxcizxbw3sxfefhrshrwg3humxo5lnwdqacad.onion:9735'}]",#3399ff,5,0.18360514
810,1667431922.0,0218e1c928a3c385c82c6d6d51d318d02f6bf7f31b2300df9afef260cc310093ff,Bittsy_Node,"[{'network': 'tcp', 'addr': 'kjk42qdfr3o6cvo7n74mhxngaypffnebynuifxie2brz6e3nbsulgrid.onion:9735'}]",#3c6ff8,6,0.08
811,1596628446.0,0218e34460681abd93f862c17799b2b45dade4dbc953bb8f67e9ee50e2deb7f8e8,CBBHOLLDAV,"[{'network': 'tcp', 'addr': 'vq2eleubs3wl5tegwwy3enzjqtecndf4g7xrmcobifvzq6kc3grgsyyd.onion:9735'}]",#68f442,4,0.00312897
812,1667406877.0,0218f50acbbae3094840e0083d9a4740f7e3f6dc1531f22d0861511c4d67b52ee4,IronBank,"[{'network': 'tcp', 'addr': '4fcebct3vrlgsbk34duhi25y3khmz25q4mcdqcaz6h2ars4ndvg4qpyd.onion:9735'}]",#3399ff,3,0.060502
813,1667439137.0,0218f75f2e3a0a4348e3173a74b53fbb501b0d4737832d1cf60386f9fb60f224b9,0218f75f2e3a0a4348e3,"[{'network': 'tcp', 'addr': 'hwlxkd2ftv2kduwxax233pxmar6mnnb5swlioag6pjus3dcp4xadadqd.onion:9735'}]",#3399ff,5,0.00189
814,1667454466.0,02191bb668f0807c3ad293eb36d6caf6eefd727a2df94527cc43be8a3f4ef6428e,02191bb668f0807c3ad2,"[{'network': 'tcp', 'addr': '52g3zzcq55ubqabjzg2zg7qm4rmrf6ckkgrejxjoominqe5tn754foyd.onion:9735'}]",#3399ff,2,0.065
815,1667414787.0,02191e9267d1149f734636a2dd04e45d44ddbf1c7f45872171383f53deb8666067,DenverRiNode,"[{'network': 'tcp', 'addr': 'lwy7nha3zam46pw2k7fgxurr2gkhlqirzuzggr3whiy4qdtfydkaw7qd.onion:9735'}]",#5baddf,8,0.211
816,1665748244.0,021922654ce16cd48f3bb5a521829b6182cb26531b26787c8267fa6be48ca56646,021922654ce16cd48f3b,"[{'network': 'tcp', 'addr': '7c3a47abaor2px2iijh5jh4rxytdqtre2tioiu5px4xjswm2wdynxxid.onion:9735'}]",#3399ff,1,0.005
817,1667412843.0,021929eac425f18af6839482d7b28ca8cd57e6bb721d2df3c094fc22b87e379d0e,Bellatrix,"[{'network': 'tcp', 'addr': '27hugqrxqkoahnu2qbpfwc4nqfwul765ggjwjadvjab6myb5zcpgqryd.onion:9735'}]",#e83b1e,2,0.01
818,1667429111.0,02193de344b2a920e8836ea426a5833131a0d17bea0759ba577cc411c8bb535e0d,isbin,"[{'network': 'tcp', 'addr': '135.180.128.90:9735'}]",#3399ff,3,0.015
819,1649568030.0,02193f3855baaa5960daebc70c52403344f9af549b348064112898f214c6de3649,TOTOSKY,"[{'network': 'tcp', 'addr': '[2001:4453:6dc:600:9d3d:f7ef:91d4:4e1]:9735'}]",#0000ff,1,0.00254539
820,1659059034.0,0219426a5b641ed05ee639bfda80c1e0199182944977686d1dd1ea2dcb89e5dd55,2theMoon,"[{'network': 'tcp', 'addr': 'm76pvlfscnfka2f62ltt4uvx3kjwualz5rjoqpzhm4segdlhellta4id.onion:9735'}]",#3399ff,23,1.08921763
821,1667401671.0,021946ab4ff361af6251259c5089c2b7d8924d72588c67052a6052354ee4b55632,Kollider Pay,"[{'network': 'tcp', 'addr': '63.35.203.86:9735'}]",#3399ff,4,0.0257
822,1665330255.0,021951105c32e5bbc9781b90a03e8b3dd4c7f6ae424b2c9e4a6dded4512c721bff,River Chief,"[{'network': 'tcp', 'addr': 'ykjnxgvmmfmxtfd2pmjahnnsztbfqavtskcvsyhx2u5nxb5civ26uyid.onion:9735'}]",#bed3ab,5,0.01905416
823,0.0,021953d107328d7a411000f9420e7fb56d145aa5f7c3bfe5b480aa230cc42f565c,,[],#000000,1,0.0124323
824,1667106837.0,02195719895c088297ced65db1dec48f3d45605f443e28602e02f5b404aea99351,bplnnnsh🐻🌿,"[{'network': 'tcp', 'addr': 'ztbuceai5nwzn7kccx4yddyixjnohgq27clve3qhwpbe5pli2stltwid.onion:9735'}]",#1974d2,3,0.037
825,1665807184.0,021962f47a8b1d1cdb460478fc98223b20b3f6c97035cb1624a0cd2977aeefcd1f,masterofcoin,"[{'network': 'tcp', 'addr': '2lx4ogrbskhci4uws25xmfcoqwkvwbdfphxa3cszoiqtapjet6o76qyd.onion:9735'}]",#44aa00,3,0.04
